"A"	"B"	"nab"	"expected_nab"	"pvalue"	"adjusted_p"	"conclusion"
"MB02"	"MONDO_0008093"	8	7.2823	0.750319650123024	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0013767"	4	7.1636	0.221644041780589	0.390400831350735	"No enrichment"
"MB02"	"MONDO_0008566"	4	3.4037	0.698388930247764	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011285"	5	0.4749	6.33262761053376e-05	0.000342706905981827	"Overenrichment"
"MB02"	"MONDO_0008296"	3	0.3562	0.00460481420263145	0.0137358621607505	"Overenrichment"
"MB02"	"MONDO_0007379"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0019588"	82	218.4701	3.11914781591309e-31	2.01935940082077e-29	"Underenrichment"
"MB02"	"MONDO_0008345"	7	1.4644	0.000625120166243255	0.00257350459395481	"Overenrichment"
"MB02"	"MONDO_0008965"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009960"	4	3.0475	0.552840304060278	0.845867363583681	"No enrichment"
"MB02"	"MONDO_0004951"	43	8.8259	1.7385330505483e-18	4.9818947087843e-17	"Overenrichment"
"MB02"	"MONDO_0011060"	3	31.0291	8.66584063213445e-11	1.30810789507522e-09	"Underenrichment"
"MB02"	"MONDO_0007763"	25	6.7678	2.25932655630522e-08	2.39351686086153e-07	"Overenrichment"
"MB02"	"MONDO_0008667"	9	1.5831	2.35081230524664e-05	0.000142483353313839	"Overenrichment"
"MB02"	"MONDO_0001187"	6	6.6887	0.831513774562216	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007390"	0	1.1478	0.309871881851334	0.525879659685565	"No enrichment"
"MB02"	"MONDO_0009857"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008552"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0018874"	9	16.9393	0.0354719833186986	0.0848221981410193	"No enrichment"
"MB02"	"MONDO_0008897"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008297"	3	0.3562	0.00460481420263145	0.0137358621607505	"Overenrichment"
"MB02"	"MONDO_0010563"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0018138"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011842"	7	0.7124	3.42578944503745e-06	2.47288951390878e-05	"Overenrichment"
"MB02"	"MONDO_0005298"	15	1.6623	3.26178004702399e-11	5.16448507445466e-10	"Overenrichment"
"MB02"	"MONDO_0007551"	0	0.4354	0.641288934221681	0.946841998214242	"No enrichment"
"MB02"	"MONDO_0007550"	0	0.1583	0.850834915268532	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0018881"	7	1.4644	0.000625120166243255	0.00257350459395481	"Overenrichment"
"MB02"	"MONDO_0011628"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0010940"	10	9.6174	0.863311254593016	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007534"	5	0.5145	0.000100183322430404	0.000512948001196094	"Overenrichment"
"MB02"	"MONDO_0009183"	0	0.3166	0.723905618460278	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008679"	2	1.8997	0.867113794279742	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0006292"	0	0.4354	0.641288934221681	0.946841998214242	"No enrichment"
"MB02"	"MONDO_0008000"	0	1.6227	0.190767135607735	0.339573271937191	"No enrichment"
"MB02"	"MONDO_0009068"	2	5.4222	0.11452019007602	0.215387661128559	"No enrichment"
"MB02"	"MONDO_0014106"	0	0.3166	0.723905618460278	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009276"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009054"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0016581"	13	3.4433	4.48817343345957e-05	0.000253238449376608	"Overenrichment"
"MB02"	"MONDO_0044339"	0	0.7916	0.445799830796542	0.706745967923413	"No enrichment"
"MB02"	"MONDO_0009692"	0	1.3456	0.253168054706841	0.440073348873864	"No enrichment"
"MB02"	"MONDO_0008554"	0	0.4354	0.641288934221681	0.946841998214242	"No enrichment"
"MB02"	"MONDO_0009723"	9	1.7019	4.40340558001779e-05	0.000249260134516551	"Overenrichment"
"MB02"	"MONDO_0009641"	7	0.752	5.26340134157954e-06	3.63653183600041e-05	"Overenrichment"
"MB02"	"MONDO_0018911"	37	16.9789	1.29774172645393e-05	8.27298518541747e-05	"Overenrichment"
"MB02"	"MONDO_0012292"	5	2.9288	0.241765163357456	0.423197982724647	"No enrichment"
"MB02"	"MONDO_0007750"	12	1.1873	6.62556139178621e-10	8.74734238130082e-09	"Overenrichment"
"MB02"	"MONDO_0014763"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011789"	14	1.8997	3.22173686796263e-09	3.83101771782223e-08	"Overenrichment"
"MB02"	"MONDO_0008392"	3	0.2375	0.00116504911805901	0.00423517189755973	"Overenrichment"
"MB02"	"MONDO_0007790"	5	0.4749	6.33262761053376e-05	0.000342706905981827	"Overenrichment"
"MB02"	"MONDO_0009853"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007677"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009626"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011301"	1	2.533	0.349338645330499	0.580901780857793	"No enrichment"
"MB02"	"MONDO_0013199"	4	1.504	0.0785595877197	0.159639803922385	"No enrichment"
"MB02"	"MONDO_0008737"	4	0.3166	0.000155331082499733	0.000748159296843618	"Overenrichment"
"MB02"	"MONDO_0013517"	2	0.1187	0.00463392748346739	0.0138038603290746	"Overenrichment"
"MB02"	"MONDO_0007705"	1	0.1187	0.118671889661979	0.222525705995645	"No enrichment"
"MB02"	"MONDO_0011120"	5	1.0686	0.00431031740755707	0.0129591242318709	"Overenrichment"
"MB02"	"MONDO_0011380"	15	1.1873	7.78743800850831e-14	1.59396272117945e-12	"Overenrichment"
"MB02"	"MONDO_0008265"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0010898"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0012197"	5	1.5435	0.0222178216192127	0.0558480762012998	"No enrichment"
"MB02"	"MONDO_0008394"	2	0.1979	0.0150342250647326	0.039244613593642	"Overenrichment"
"MB02"	"MONDO_0015278"	5	8.628	0.198672443492859	0.352496377614208	"No enrichment"
"MB02"	"MONDO_0008276"	0	0.277	0.753743531885698	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007576"	11	1.8206	1.49009647202704e-06	1.18502667566117e-05	"Overenrichment"
"MB02"	"MONDO_0009162"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007661"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009668"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009061"	2	2.2164	0.961566705235687	0.965100253073025	"No enrichment"
"MB02"	"MONDO_0009994"	2	0.2375	0.0222428916761037	0.0558789517818759	"No enrichment"
"MB02"	"MONDO_0000208"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0008009"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011794"	0	0.4749	0.615899610358263	0.919739634477614	"No enrichment"
"MB02"	"MONDO_0009925"	3	0.2375	0.00116504911805901	0.00423517189755973	"Overenrichment"
"MB02"	"MONDO_0018855"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009697"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0007564"	6	2.0185	0.0187658966574132	0.0479152605275464	"Overenrichment"
"MB02"	"MONDO_0011508"	5	5.1451	0.998932726039916	0.999047033480817	"No enrichment"
"MB02"	"MONDO_0011612"	5	0.4749	6.33262761053376e-05	0.000342706905981827	"Overenrichment"
"MB02"	"MONDO_0008559"	5	1.2269	0.00814197695409819	0.022648274531769	"Overenrichment"
"MB02"	"MONDO_0009379"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007042"	8	0.8707	1.21967912739583e-06	9.87951396982351e-06	"Overenrichment"
"MB02"	"MONDO_0024517"	3	0.277	0.00199810959673348	0.00668074899596429	"Overenrichment"
"MB02"	"MONDO_0010766"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0007088"	10	1.7414	7.43866567375945e-06	5.00877796522786e-05	"Overenrichment"
"MB02"	"MONDO_0010935"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011476"	2	0.5541	0.120255507940851	0.224964284974965	"No enrichment"
"MB02"	"MONDO_0009669"	0	0.9894	0.364242840626223	0.600429425145299	"No enrichment"
"MB02"	"MONDO_0009672"	0	0.3562	0.695248010809987	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0013562"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009841"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0013792"	0	0.4749	0.615899610358263	0.919739634477614	"No enrichment"
"MB02"	"MONDO_0007834"	9	3.7203	0.0162381473139002	0.042150700185176	"Overenrichment"
"MB02"	"MONDO_0007500"	2	0.2375	0.0222428916761037	0.0558789517818759	"No enrichment"
"MB02"	"MONDO_0007079"	14	1.8602	2.36239077061289e-09	2.87166833590497e-08	"Overenrichment"
"MB02"	"MONDO_0008887"	1	0.3958	0.389312320457685	0.633275578038371	"No enrichment"
"MB02"	"MONDO_0017884"	1	3.0871	0.222979330913293	0.392515478787952	"No enrichment"
"MB02"	"MONDO_0010108"	2	2.8496	0.669779019503251	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007488"	12	1.1082	2.49337402643537e-10	3.55499004747882e-09	"Overenrichment"
"MB02"	"MONDO_0010518"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007803"	7	0.7916	7.857478900514e-06	5.250333760741e-05	"Overenrichment"
"MB02"	"MONDO_0009861"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008244"	0	0.9499	0.379264228685191	0.620510924505536	"No enrichment"
"MB02"	"MONDO_0010169"	5	12.19	0.0218483723903911	0.0549510142998613	"No enrichment"
"MB02"	"MONDO_0007329"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009549"	2	4.9472	0.162831624830465	0.293868595826856	"No enrichment"
"MB02"	"MONDO_0024530"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0012163"	0	0.1979	0.817156569212091	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009917"	0	0.277	0.753743531885698	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008647"	2	2.0185	0.933077053743811	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007827"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0013662"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007477"	3	0.2375	0.00116504911805901	0.00423517189755973	"Overenrichment"
"MB02"	"MONDO_0000909"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011643"	9	6.3325	0.288411474358831	0.494743137565493	"No enrichment"
"MB02"	"MONDO_0007781"	19	2.7309	1.53066976618867e-11	2.47741736231277e-10	"Overenrichment"
"MB02"	"MONDO_0007758"	0	0.1187	0.885900178919641	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007959"	12	3.8391	0.000567042248970148	0.00238496114340669	"Overenrichment"
"MB02"	"MONDO_0011810"	5	1.2269	0.00814197695409819	0.022648274531769	"Overenrichment"
"MB02"	"MONDO_0008996"	5	11.2401	0.0409233684546291	0.0965371768673301	"No enrichment"
"MB02"	"MONDO_0010150"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008746"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0014107"	0	0.3166	0.723905618460278	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008048"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0014105"	0	0.3166	0.723905618460278	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0013926"	0	0.3166	0.723905618460278	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0014102"	0	0.3166	0.723905618460278	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0010947"	0	1.0686	0.335960083815506	0.562615660576265	"No enrichment"
"MB02"	"MONDO_0007572"	0	1.1478	0.309871881851334	0.525879659685565	"No enrichment"
"MB02"	"MONDO_0054699"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0008537"	3	0.2375	0.00116504911805901	0.00423517189755973	"Overenrichment"
"MB02"	"MONDO_0011719"	5	1.3852	0.0139601311806044	0.0367615385714019	"Overenrichment"
"MB02"	"MONDO_0011740"	10	0.8707	3.98483470341012e-09	4.61902590289184e-08	"Overenrichment"
"MB02"	"MONDO_0013343"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009970"	6	1.029	0.000493141240624803	0.00209837119915325	"Overenrichment"
"MB02"	"MONDO_0008855"	6	2.2559	0.0318120294860872	0.0770185977031585	"No enrichment"
"MB02"	"MONDO_0012048"	6	0.9103	0.00023571767729781	0.00108888609914528	"Overenrichment"
"MB02"	"MONDO_0011905"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007043"	8	0.8707	1.21967912739583e-06	9.87951396982351e-06	"Overenrichment"
"MB02"	"MONDO_0011908"	6	0.4749	2.95871065085269e-06	2.18036518452382e-05	"Overenrichment"
"MB02"	"MONDO_0012488"	3	0.2375	0.00116504911805901	0.00423517189755973	"Overenrichment"
"MB02"	"MONDO_0010143"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011751"	0	0.1187	0.885900178919641	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009179"	0	0.1187	0.885900178919641	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0016532"	0	0.2375	0.784810325022711	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0013376"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007872"	10	2.2164	7.20451004805342e-05	0.00038278065544065	"Overenrichment"
"MB02"	"MONDO_0012204"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0020671"	4	1.4248	0.0658651424126631	0.145052250437167	"No enrichment"
"MB02"	"MONDO_0007403"	2	0.1187	0.00463392748346739	0.0138038603290746	"Overenrichment"
"MB02"	"MONDO_0018229"	1	0.0792	0.0791558323758842	0.159785480449388	"No enrichment"
"MB02"	"MONDO_0007522"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0010434"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0013600"	1	0.1187	0.118671889661979	0.222525705995645	"No enrichment"
"MB02"	"MONDO_0008863"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0011996"	1	0.3562	0.351585509527412	0.583749497201668	"No enrichment"
"MB02"	"MONDO_0011191"	3	0.2375	0.00116504911805901	0.00423517189755973	"Overenrichment"
"MB02"	"MONDO_0007239"	0	0.1187	0.885900178919641	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007958"	6	0.4749	2.95871065085269e-06	2.18036518452382e-05	"Overenrichment"
"MB02"	"MONDO_0010159"	0	0.5937	0.545601091191806	0.836631525854569	"No enrichment"
"MB02"	"MONDO_0010184"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0021001"	5	0.4354	3.79431602164845e-05	0.000217600538249393	"Overenrichment"
"MB02"	"MONDO_0010421"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007154"	6	5.5013	0.78557949478526	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007052"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0007709"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0012116"	5	0.5541	0.000151715628482082	0.000732189173348091	"Overenrichment"
"MB02"	"MONDO_0011429"	3	1.2665	0.168145496136612	0.302696526515755	"No enrichment"
"MB02"	"MONDO_0007099"	5	0.4354	3.79431602164845e-05	0.000217600538249393	"Overenrichment"
"MB02"	"MONDO_0011916"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008977"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008834"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009693"	3	1.1082	0.120893245447224	0.2259638505579	"No enrichment"
"MB02"	"MONDO_0009696"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0009804"	3	0.4749	0.0113426729045968	0.0305124534275704	"Overenrichment"
"MB02"	"MONDO_0009067"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB02"	"MONDO_0008114"	6	0.7916	9.86594866155744e-05	0.000506332303593729	"Overenrichment"
"MB02"	"MONDO_0007743"	0	0.0792	0.922409429752554	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0007179"	78	81.0153	0.734431531420012	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0016419"	76	31.3494	1.89323816497865e-12	3.37691868610478e-11	"Overenrichment"
"MB03"	"MONDO_0009282"	0	0.2113	0.806402080541353	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0009563"	10	0.7045	3.91515472343803e-10	5.38873264296825e-09	"Overenrichment"
"MB03"	"MONDO_0009711"	0	0.2113	0.806402080541353	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0007455"	90	37.2318	1.76092721622552e-14	3.8380308902272e-13	"Overenrichment"
"MB03"	"MONDO_0012173"	1	0.0704	0.0704480861099352	0.15094784814926	"No enrichment"
"MB03"	"MONDO_0021003"	39	3.1702	8.59123155930517e-34	6.95253368780807e-32	"Overenrichment"
"MB03"	"MONDO_0008233"	30	2.6066	1.88932577130452e-25	8.17460754514928e-24	"Overenrichment"
"MB03"	"MONDO_0008852"	16	1.1624	3.46149847514537e-15	8.26598269747829e-14	"Overenrichment"
"MB03"	"MONDO_0019200"	38	583.5215	2.6416793267686e-290	2.56536414621751e-287	"Underenrichment"
"MB03"	"MONDO_0019182"	68	211.0272	1.67956223926593e-36	1.57842730872949e-34	"Underenrichment"
"MB03"	"MONDO_0011679"	21	6.3403	2.09970659953984e-06	1.61686657973376e-05	"Overenrichment"
"MB03"	"MONDO_0012033"	0	0.0704	0.930791619574943	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0005090"	2	6.3756	0.0554991680846445	0.127212884620979	"No enrichment"
"MB03"	"MONDO_0008903"	59	26.0658	8.48454716600248e-09	9.49487096425886e-08	"Overenrichment"
"MB03"	"MONDO_0006277"	4	1.3033	0.0494731782547574	0.11457222521107	"No enrichment"
"MB03"	"MONDO_0011818"	4	1.3737	0.0589694034053055	0.132970223364904	"No enrichment"
"MB03"	"MONDO_0011338"	0	0.2113	0.806402080541353	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0007103"	3	0.4227	0.00815939879792701	0.022682298185077	"Overenrichment"
"MB03"	"MONDO_0010908"	1	0.0704	0.0704480861099352	0.15094784814926	"No enrichment"
"MB03"	"MONDO_0014461"	2	0.2818	0.0322761962520165	0.0779480395807196	"No enrichment"
"MB03"	"MONDO_0014207"	0	0.0704	0.930791619574943	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0007639"	0	9.0174	9.94136935561496e-05	0.000509604505384603	"Underenrichment"
"MB03"	"MONDO_0009180"	0	0.8102	0.438215269968345	0.696617217083181	"No enrichment"
"MB03"	"MONDO_0007796"	0	0.0704	0.930791619574943	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0023113"	95	32.2652	2.9917702973347e-21	1.02140907807442e-19	"Overenrichment"
"MB03"	"MONDO_0013108"	11	4.1212	0.00374374695585034	0.0114888863743441	"Overenrichment"
"MB03"	"MONDO_0007263"	92	73.1956	0.0248787392902908	0.0618782531010647	"No enrichment"
"MB03"	"MONDO_0008648"	11	9.5105	0.600154349251248	0.902590193458072	"No enrichment"
"MB03"	"MONDO_0008823"	3	0.2113	0.000826594235550196	0.00322231651146687	"Overenrichment"
"MB03"	"MONDO_0008185"	4	0.8102	0.00900720202845872	0.0248102570843773	"Overenrichment"
"MB03"	"MONDO_0007256"	33	14.3362	1.29611889413131e-05	8.26867090124644e-05	"Overenrichment"
"MB03"	"MONDO_0002629"	14	3.7337	2.6376236422804e-05	0.000158985038851936	"Overenrichment"
"MB03"	"MONDO_0013664"	1	0.1409	0.140724855313411	0.258010328390857	"No enrichment"
"MB03"	"MONDO_0008730"	2	0.2113	0.0177243188211402	0.0456021626425567	"Overenrichment"
"MB03"	"MONDO_0007187"	4	0.6693	0.00430057896529059	0.0129573159782096	"Overenrichment"
"MB03"	"MONDO_0011556"	2	0.5636	0.124752087440924	0.232331822764475	"No enrichment"
"MB03"	"MONDO_0007216"	3	0.2466	0.00142086272801041	0.00495742125461515	"Overenrichment"
"MB03"	"MONDO_0010011"	0	0.4931	0.605239088251044	0.907806698354922	"No enrichment"
"MB03"	"MONDO_0008199"	1	5.812	0.0213766817895362	0.0538731830566742	"No enrichment"
"MB03"	"MONDO_0023122"	77	10.1093	3.02723213532859e-46	3.83449403808288e-44	"Overenrichment"
"MB03"	"MONDO_0001056"	65	15.9565	2.40207618823806e-22	8.60415814967241e-21	"Overenrichment"
"MB03"	"MONDO_0008170"	46	12.7863	8.71447084140087e-14	1.77539569123179e-12	"Overenrichment"
"MB03"	"MONDO_0011962"	13	2.994	9.99351683012418e-06	6.55238837924121e-05	"Overenrichment"
"MB03"	"MONDO_0007817"	7	1.2681	0.000254332381850937	0.00115955399967511	"Overenrichment"
"MB03"	"MONDO_0014103"	2	0.2818	0.0322761962520165	0.0779480395807196	"No enrichment"
"MB03"	"MONDO_0009958"	0	0.0704	0.930791619574943	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0008093"	18	6.4812	0.000125693746352104	0.000632084777397805	"Overenrichment"
"MB03"	"MONDO_0013767"	11	6.3756	0.083386875866447	0.165298547306134	"No enrichment"
"MB03"	"MONDO_0008566"	8	3.0293	0.0141776075389365	0.0372444514247987	"Overenrichment"
"MB03"	"MONDO_0011285"	5	0.4227	3.60745780222998e-05	0.000208940895901193	"Overenrichment"
"MB03"	"MONDO_0008296"	3	0.317	0.00328952118076576	0.0103011161303808	"Overenrichment"
"MB03"	"MONDO_0007379"	0	0.0704	0.930791619574943	0.9638217303004	"No enrichment"
"MB03"	"MONDO_0019588"	68	194.4367	1.72610566067081e-30	1.08533550174553e-28	"Underenrichment"
"MB03"	"MONDO_0008345"	7	1.3033	0.000305386311103932	0.00136316463689906	"Overenrichment"
"MB03"	"MONDO_0008965"	1	0.0704	0.0704480861099352	0.15094784814926	"No enrichment"
"MB03"	"MONDO_0009960"	4	2.7123	0.42254422164825	0.676256454350065	"No enrichment"
"MB03"	"MONDO_0004951"	53	7.855	1.74641462254367e-29	1.01757758673545e-27	"Overenrichment"
"MB03"	"MONDO_0011060"	3	27.6156	2.23196154697899e-09	2.72448937438497e-08	"Underenrichment"
"MB03"	"MONDO_0007763"	26	6.0233	4.33129488722304e-10	5.91492458036397e-09	"Overenrichment"
"MB03"	"MONDO_0008667"	10	1.409	1.00454471990828e-06	8.29057681963963e-06	"Overenrichment"
"MB03"	"MONDO_0001187"	16	5.9529	0.000438845708578609	0.00189127785649755	"Overenrichment"
